2014/07/06	102.0
2014/07/06	102.0
2014/07/07	63.10000000000002
2014/07/08	53.19999999999999
2014/07/09	231.04999999999998
2014/07/10	184.0
2014/07/12	696.15
2014/07/16	273.7
2014/07/23	929.7
2014/08/16	1422.0
2014/08/18	24.349999999999994
2014/08/21	96.35
2014/08/24	670.4
2014/09/01	859.73
2014/09/13	1139.0
2014/09/23	548.77
2015/06/17	-10.0
